"source","target","const_culture","const_abbr","const_id"
92420,92791,"korean","053","korean-053"
92791,94481,"korean","053","korean-053"
99742,98754,"korean","054","korean-054"
98754,98819,"korean","054","korean-054"
98819,98438,"korean","054","korean-054"
98438,98738,"korean","054","korean-054"
98738,98337,"korean","054","korean-054"
98337,97365,"korean","054","korean-054"
97365,96837,"korean","054","korean-054"
97365,96757,"korean","054","korean-054"
97278,97649,"korean","055","korean-055"
97649,98036,"korean","055","korean-055"
97675,97938,"korean","056","korean-056"
97938,98823,"korean","056","korean-056"
96229,95501,"korean","057","korean-057"
96665,95501,"korean","057","korean-057"
95501,95585,"korean","057","korean-057"
95585,96468,"korean","057","korean-057"
96468,97804,"korean","057","korean-057"
97804,99473,"korean","057","korean-057"
100064,100345,"korean","058","korean-058"
100345,101027,"korean","058","korean-058"
101027,101123,"korean","058","korean-058"
101123,100881,"korean","058","korean-058"
100881,100345,"korean","058","korean-058"
100345,100310,"korean","058","korean-058"
101923,102026,"korean","059","korean-059"
102026,101984,"korean","059","korean-059"
91755,92512,"korean","060","korean-060"
92512,90905,"korean","060","korean-060"
90156,92512,"korean","060","korean-060"
92512,91315,"korean","060","korean-060"
91315,90344,"korean","060","korean-060"
89348,91315,"korean","060","korean-060"
94779,95853,"korean","061","korean-061"
95853,96441,"korean","061","korean-061"
96441,92689,"korean","061","korean-061"
104732,105138,"korean","062","korean-062"
105138,104887,"korean","062","korean-062"
104887,103413,"korean","062","korean-062"
103413,102098,"korean","062","korean-062"
102098,99675,"korean","062","korean-062"
99675,97165,"korean","062","korean-062"
97165,100453,"korean","062","korean-062"
100453,102488,"korean","062","korean-062"
102488,104732,"korean","062","korean-062"
102532,101958,"korean","063","korean-063"
101958,101769,"korean","063","korean-063"
101769,102281,"korean","063","korean-063"
102281,102532,"korean","063","korean-063"
101769,101589,"korean","063","korean-063"
103294,101483,"korean","064","korean-064"
101483,101800,"korean","064","korean-064"
101800,101916,"korean","064","korean-064"
101916,101421,"korean","064","korean-064"
101421,101483,"korean","064","korean-064"
101936,101847,"korean","065","korean-065"
101847,101692,"korean","065","korean-065"
101692,101101,"korean","065","korean-065"
102624,103005,"korean","066","korean-066"
103005,103045,"korean","066","korean-066"
103045,102618,"korean","066","korean-066"
112917,111944,"korean","067","korean-067"
112242,111104,"korean","068","korean-068"
111841,109754,"korean","069","korean-069"
104858,104521,"korean","070","korean-070"
104987,106278,"korean","071","korean-071"
106786,107382,"korean","072","korean-072"
107517,107095,"korean","073","korean-073"
104139,104019,"korean","074","korean-074"
104019,104365,"korean","074","korean-074"
104365,104963,"korean","074","korean-074"
104963,105515,"korean","074","korean-074"
105515,104974,"korean","074","korean-074"
104974,104139,"korean","074","korean-074"
107418,107259,"korean","075","korean-075"
107259,107136,"korean","075","korean-075"
107136,107533,"korean","075","korean-075"
107533,106481,"korean","075","korean-075"
106481,105186,"korean","075","korean-075"
105186,104060,"korean","075","korean-075"
104060,104194,"korean","075","korean-075"
109592,110991,"korean","076","korean-076"
110991,109556,"korean","076","korean-076"
109492,110991,"korean","076","korean-076"
110991,109857,"korean","076","korean-076"
107235,106711,"korean","077","korean-077"
106711,106551,"korean","077","korean-077"
106551,107253,"korean","077","korean-077"
107253,107235,"korean","077","korean-077"
107235,109102,"korean","077","korean-077"
109102,110351,"korean","077","korean-077"
110351,111022,"korean","077","korean-077"
106140,107472,"korean","078","korean-078"
107472,108060,"korean","078","korean-078"
107348,107472,"korean","078","korean-078"
107472,105502,"korean","078","korean-078"
109937,109410,"korean","079","korean-079"
110371,109176,"korean","080","korean-080"
109176,107354,"korean","080","korean-080"
107354,107310,"korean","080","korean-080"
107315,109427,"korean","081","korean-081"
109427,109074,"korean","081","korean-081"
110672,110960,"korean","082","korean-082"
110960,110395,"korean","082","korean-082"
110960,111497,"korean","082","korean-082"
108874,110003,"korean","083","korean-083"
102485,102978,"korean","084","korean-084"
102978,105881,"korean","084","korean-084"
105881,105665,"korean","084","korean-084"
115990,114622,"korean","085","korean-085"
114622,113561,"korean","085","korean-085"
113561,114104,"korean","085","korean-085"
114104,115990,"korean","085","korean-085"
115990,117301,"korean","085","korean-085"
117301,117863,"korean","085","korean-085"
117863,118243,"korean","085","korean-085"
118243,114924,"korean","085","korean-085"
114924,113919,"korean","085","korean-085"
113919,114570,"korean","085","korean-085"
114570,115022,"korean","085","korean-085"
115022,116584,"korean","085","korean-085"
116584,116805,"korean","085","korean-085"
116805,116631,"korean","085","korean-085"
116631,113726,"korean","085","korean-085"
113288,113919,"korean","085","korean-085"
113919,113327,"korean","085","korean-085"
113881,113963,"korean","086","korean-086"
113881,112158,"korean","086","korean-086"
112158,112051,"korean","086","korean-086"
113881,112748,"korean","086","korean-086"
112748,112440,"korean","086","korean-086"
113881,115250,"korean","086","korean-086"
115250,115623,"korean","086","korean-086"
115250,115250,"korean","087","korean-087"
112447,112029,"korean","088","korean-088"
114389,114144,"korean","089","korean-089"
114144,114520,"korean","089","korean-089"
114144,113186,"korean","089","korean-089"
113186,112935,"korean","089","korean-089"
112961,111123,"korean","090","korean-090"
111123,109139,"korean","090","korean-090"
109139,107556,"korean","090","korean-090"
107556,106985,"korean","090","korean-090"
106985,106723,"korean","090","korean-090"
106723,107188,"korean","090","korean-090"
107188,107556,"korean","090","korean-090"
1170,983,"korean","091","korean-091"
983,301,"korean","091","korean-091"
301,910,"korean","091","korean-091"
910,355,"korean","091","korean-091"
355,117567,"korean","091","korean-091"
117567,116971,"korean","091","korean-091"
116971,116957,"korean","091","korean-091"
116957,116901,"korean","091","korean-091"
116901,117218,"korean","091","korean-091"
117218,117629,"korean","091","korean-091"
355,1158,"korean","091","korean-091"
1158,443,"korean","091","korean-091"
443,145,"korean","091","korean-091"
664,145,"korean","091","korean-091"
145,118209,"korean","091","korean-091"
840,443,"korean","091","korean-091"
443,154,"korean","091","korean-091"
116971,116591,"korean","091","korean-091"
116591,116853,"korean","091","korean-091"
116853,117314,"korean","091","korean-091"
117314,117541,"korean","091","korean-091"
116591,115115,"korean","091","korean-091"
115115,115033,"korean","091","korean-091"
115033,114855,"korean","091","korean-091"
114855,114939,"korean","091","korean-091"
114939,114724,"korean","091","korean-091"
114724,113996,"korean","091","korean-091"
115115,115125,"korean","091","korean-091"
115125,115404,"korean","091","korean-091"
115404,115438,"korean","091","korean-091"
115438,115669,"korean","091","korean-091"
115669,116247,"korean","091","korean-091"
115126,112716,"korean","091","korean-091"
112716,112211,"korean","091","korean-091"
112211,112529,"korean","091","korean-091"
112529,114341,"korean","091","korean-091"
114341,114375,"korean","091","korean-091"
114375,114119,"korean","091","korean-091"
115142,114724,"korean","091","korean-091"
113368,113368,"korean","092","korean-092"
111954,111954,"korean","093","korean-093"
101076,99874,"korean","094","korean-094"
99874,99824,"korean","094","korean-094"
99824,99951,"korean","094","korean-094"
99951,100435,"korean","094","korean-094"
100435,101868,"korean","094","korean-094"
101868,102388,"korean","094","korean-094"
102388,103004,"korean","094","korean-094"
103004,103200,"korean","094","korean-094"
103200,102453,"korean","094","korean-094"
102453,101076,"korean","094","korean-094"
1067,677,"korean","095","korean-095"
2219,3810,"korean","096","korean-096"
118268,116771,"korean","097","korean-097"
116771,115830,"korean","097","korean-097"
115830,114971,"korean","097","korean-097"
114971,113889,"korean","097","korean-097"
117245,116928,"korean","098","korean-098"
116928,115738,"korean","098","korean-098"
115738,114273,"korean","098","korean-098"
3504,3801,"korean","099","korean-099"
3801,5542,"korean","099","korean-099"
5542,6242,"korean","099","korean-099"
6242,6686,"korean","099","korean-099"
6686,8886,"korean","099","korean-099"
8886,11569,"korean","099","korean-099"
2599,2599,"korean","100","korean-100"
4427,746,"korean","101","korean-101"
746,2920,"korean","101","korean-101"
3821,746,"korean","101","korean-101"
746,3179,"korean","101","korean-101"
5434,5434,"korean","102","korean-102"
3881,4436,"korean","103","korean-103"
4436,5447,"korean","103","korean-103"
5447,5544,"korean","103","korean-103"
5544,5586,"korean","103","korean-103"
5586,6193,"korean","103","korean-103"
6193,5742,"korean","103","korean-103"
5742,5454,"korean","103","korean-103"
5454,4463,"korean","103","korean-103"
4463,3693,"korean","103","korean-103"
3693,3031,"korean","103","korean-103"
3031,3092,"korean","103","korean-103"
3092,2912,"korean","103","korean-103"
2912,2942,"korean","103","korean-103"
2942,3231,"korean","103","korean-103"
3231,3881,"korean","103","korean-103"
8796,8796,"korean","104","korean-104"
8833,7884,"korean","105","korean-105"
7884,7007,"korean","105","korean-105"
7007,5737,"korean","105","korean-105"
5737,4906,"korean","105","korean-105"
4906,3786,"korean","105","korean-105"
3786,2548,"korean","105","korean-105"
6061,4147,"korean","106","korean-106"
4147,2762,"korean","106","korean-106"
2762,4914,"korean","106","korean-106"
4914,5951,"korean","106","korean-106"
5951,6061,"korean","106","korean-106"
3419,3419,"korean","107","korean-107"
10340,9640,"korean","108","korean-108"
9640,7513,"korean","108","korean-108"
7513,6813,"korean","108","korean-108"
6813,7607,"korean","108","korean-108"
7607,8068,"korean","108","korean-108"
9640,9977,"korean","108","korean-108"
9977,10064,"korean","108","korean-108"
10064,10670,"korean","108","korean-108"
10670,12086,"korean","108","korean-108"
9884,8903,"korean","109","korean-109"
8903,8832,"korean","109","korean-109"
12332,10306,"korean","110","korean-110"
10306,10732,"korean","110","korean-110"
10306,10155,"korean","110","korean-110"
10155,10328,"korean","110","korean-110"
10328,10732,"korean","110","korean-110"
9110,7447,"korean","111","korean-111"
7447,7097,"korean","111","korean-111"
7097,7535,"korean","111","korean-111"
7535,7740,"korean","111","korean-111"
7740,7447,"korean","111","korean-111"
1562,5364,"korean","112","korean-112"
5364,6537,"korean","112","korean-112"
6537,8645,"korean","112","korean-112"
8645,8102,"korean","112","korean-112"
8102,9347,"korean","112","korean-112"
8209,7679,"korean","113","korean-113"
7679,6960,"korean","113","korean-113"
6960,8209,"korean","113","korean-113"
19949,20070,"korean","114","korean-114"
20070,19812,"korean","114","korean-114"
19812,19343,"korean","114","korean-114"
19343,17358,"korean","114","korean-114"
17358,16826,"korean","114","korean-114"
16826,15863,"korean","114","korean-114"
15863,14328,"korean","114","korean-114"
14328,13268,"korean","114","korean-114"
19167,19167,"korean","115","korean-115"
9505,13531,"korean","116","korean-116"
13531,14632,"korean","116","korean-116"
14632,14668,"korean","116","korean-116"
14668,14576,"korean","116","korean-116"
14576,14354,"korean","116","korean-116"
14354,13254,"korean","116","korean-116"
13254,12623,"korean","116","korean-116"
12621,12621,"korean","117","korean-117"
13209,13061,"korean","118","korean-118"
13061,12719,"korean","118","korean-118"
12719,13209,"korean","118","korean-118"
16369,16322,"korean","119","korean-119"
16322,16083,"korean","119","korean-119"
16083,15900,"korean","119","korean-119"
13954,12828,"korean","120","korean-120"
12828,11484,"korean","120","korean-120"
11484,10324,"korean","120","korean-120"
10324,9487,"korean","120","korean-120"
9487,9589,"korean","120","korean-120"
9589,10305,"korean","120","korean-120"
10305,11791,"korean","120","korean-120"
11791,12387,"korean","120","korean-120"
12387,12706,"korean","120","korean-120"
12706,14135,"korean","120","korean-120"
14135,15457,"korean","120","korean-120"
15457,16852,"korean","120","korean-120"
20354,21476,"korean","121","korean-121"
21476,22453,"korean","121","korean-121"
22453,22678,"korean","121","korean-121"
17529,18532,"korean","122","korean-122"
18532,18614,"korean","122","korean-122"
18614,18246,"korean","122","korean-122"
18246,17448,"korean","122","korean-122"
17448,17313,"korean","122","korean-122"
17886,17886,"korean","123","korean-123"
17847,17702,"korean","124","korean-124"
17702,17608,"korean","124","korean-124"
17608,17499,"korean","124","korean-124"
17499,17573,"korean","124","korean-124"
17573,17702,"korean","124","korean-124"
17573,17531,"korean","124","korean-124"
17531,17489,"korean","124","korean-124"
17489,17499,"korean","124","korean-124"
19038,19038,"korean","125","korean-125"
21881,21881,"korean","126","korean-126"
19799,20522,"korean","127","korean-127"
20522,19740,"korean","127","korean-127"
19860,20522,"korean","127","korean-127"
20522,19719,"korean","127","korean-127"
12107,12390,"korean","128","korean-128"
12390,11345,"korean","128","korean-128"
11345,11783,"korean","128","korean-128"
21248,21393,"korean","129","korean-129"
21393,20535,"korean","129","korean-129"
20535,20042,"korean","129","korean-129"
20042,17874,"korean","129","korean-129"
17874,17797,"korean","129","korean-129"
17797,17351,"korean","129","korean-129"
17351,16870,"korean","129","korean-129"
16870,15510,"korean","129","korean-129"
15510,13847,"korean","129","korean-129"
13847,12486,"korean","129","korean-129"
12486,11477,"korean","129","korean-129"
11477,13147,"korean","129","korean-129"
13147,14879,"korean","129","korean-129"
28360,24608,"korean","130","korean-130"
24608,23015,"korean","130","korean-130"
23015,25428,"korean","130","korean-130"
25428,28380,"korean","130","korean-130"
28380,28360,"korean","130","korean-130"
25048,24813,"korean","131","korean-131"
24813,24340,"korean","131","korean-131"
23767,23416,"korean","132","korean-132"
23416,23453,"korean","132","korean-132"
27673,27639,"korean","133","korean-133"
27639,27483,"korean","133","korean-133"
25984,26536,"korean","134","korean-134"
26536,25492,"korean","134","korean-134"
24879,24575,"korean","135","korean-135"
24575,24799,"korean","135","korean-135"
24727,24575,"korean","135","korean-135"
24575,24504,"korean","135","korean-135"
17954,19171,"korean","136","korean-136"
19171,20250,"korean","136","korean-136"
20250,20430,"korean","136","korean-136"
20430,23088,"korean","136","korean-136"
23088,23900,"korean","136","korean-136"
26451,26451,"korean","137","korean-137"
23607,22957,"korean","138","korean-138"
22957,22833,"korean","138","korean-138"
22833,22845,"korean","138","korean-138"
22845,22509,"korean","138","korean-138"
22509,22449,"korean","138","korean-138"
22449,22549,"korean","138","korean-138"
22549,22797,"korean","138","korean-138"
22797,23123,"korean","138","korean-138"
20711,19990,"korean","139","korean-139"
26777,25945,"korean","140","korean-140"
25945,25278,"korean","140","korean-140"
25278,25555,"korean","140","korean-140"
25555,26777,"korean","140","korean-140"
20889,20648,"korean","141","korean-141"
20648,20455,"korean","141","korean-141"
20455,20205,"korean","141","korean-141"
20205,18724,"korean","141","korean-141"
20205,20713,"korean","141","korean-141"
20713,21029,"korean","141","korean-141"
21029,21421,"korean","141","korean-141"
21421,21683,"korean","141","korean-141"
21273,20732,"korean","142","korean-142"
20732,20219,"korean","142","korean-142"
20732,20901,"korean","142","korean-142"
20901,21589,"korean","142","korean-142"
21589,21402,"korean","142","korean-142"
21402,21670,"korean","142","korean-142"
23166,22881,"korean","143","korean-143"
22881,22479,"korean","143","korean-143"
22479,22325,"korean","143","korean-143"
22325,22263,"korean","143","korean-143"
22263,22028,"korean","143","korean-143"
22028,21763,"korean","143","korean-143"
21763,22086,"korean","143","korean-143"
22109,22701,"korean","144","korean-144"
22701,22024,"korean","144","korean-144"
22024,21297,"korean","144","korean-144"
21297,19849,"korean","144","korean-144"
19849,19587,"korean","144","korean-144"
19587,20507,"korean","144","korean-144"
20507,21444,"korean","144","korean-144"
21444,21547,"korean","144","korean-144"
21547,22109,"korean","144","korean-144"
18543,17593,"korean","145","korean-145"
17593,17378,"korean","145","korean-145"
17378,16537,"korean","145","korean-145"
16537,15197,"korean","145","korean-145"
15197,13701,"korean","145","korean-145"
13701,12770,"korean","145","korean-145"
12770,12843,"korean","145","korean-145"
12843,13288,"korean","145","korean-145"
13288,14146,"korean","145","korean-145"
14146,15474,"korean","145","korean-145"
15474,16611,"korean","145","korean-145"
16611,17651,"korean","145","korean-145"
17651,18216,"korean","145","korean-145"
18216,18673,"korean","145","korean-145"
29696,28237,"korean","146","korean-146"
28237,27830,"korean","146","korean-146"
27830,27468,"korean","146","korean-146"
27468,26248,"korean","146","korean-146"
26248,25539,"korean","146","korean-146"
25539,24822,"korean","146","korean-146"
24822,23497,"korean","146","korean-146"
29650,28716,"korean","147","korean-147"
28716,27913,"korean","147","korean-147"
30122,30277,"korean","148","korean-148"
27989,26727,"korean","149","korean-149"
26727,26311,"korean","149","korean-149"
26311,25930,"korean","149","korean-149"
25930,24436,"korean","149","korean-149"
25930,25336,"korean","149","korean-149"
26727,27366,"korean","149","korean-149"
26311,26237,"korean","150","korean-150"
26237,26221,"korean","150","korean-150"
26221,26241,"korean","150","korean-150"
24244,24327,"korean","151","korean-151"
24327,24845,"korean","151","korean-151"
24845,24873,"korean","151","korean-151"
24674,23875,"korean","152","korean-152"
23875,23364,"korean","152","korean-152"
23364,23972,"korean","152","korean-152"
24305,23685,"korean","153","korean-153"
25985,25606,"korean","154","korean-154"
25606,27072,"korean","154","korean-154"
27072,27654,"korean","154","korean-154"
25859,25859,"korean","155","korean-155"
37265,37265,"korean","156","korean-156"
36145,36145,"korean","157","korean-157"
37826,36850,"korean","158","korean-158"
36850,36366,"korean","158","korean-158"
37740,36962,"korean","159","korean-159"
36962,36046,"korean","159","korean-159"
36046,34693,"korean","159","korean-159"
34693,33018,"korean","159","korean-159"
35550,37908,"korean","160","korean-160"
37908,36760,"korean","160","korean-160"
36760,35550,"korean","160","korean-160"
35350,34088,"korean","161","korean-161"
34088,32921,"korean","161","korean-161"
32921,32246,"korean","161","korean-161"
32921,30883,"korean","161","korean-161"
30883,30343,"korean","161","korean-161"
30883,31681,"korean","161","korean-161"
31681,34088,"korean","161","korean-161"
31681,32362,"korean","161","korean-161"
30343,29655,"korean","161","korean-161"
29704,29434,"korean","162","korean-162"
29434,29038,"korean","162","korean-162"
29038,29426,"korean","162","korean-162"
29426,29704,"korean","162","korean-162"
40526,40526,"korean","163","korean-163"
33202,31978,"korean","164","korean-164"
31978,31216,"korean","164","korean-164"
31216,30419,"korean","164","korean-164"
37279,36188,"korean","165","korean-165"
36188,36284,"korean","165","korean-165"
39311,34769,"korean","166","korean-166"
37819,34444,"korean","167","korean-167"
34444,38901,"korean","167","korean-167"
38901,37819,"korean","167","korean-167"
37819,36377,"korean","167","korean-167"
36377,35264,"korean","167","korean-167"
35264,35904,"korean","167","korean-167"
35904,38170,"korean","167","korean-167"
38170,39906,"korean","167","korean-167"
39906,38901,"korean","167","korean-167"
32349,32349,"korean","168","korean-168"
30324,30324,"korean","169","korean-169"
31592,31827,"korean","170","korean-170"
31827,31084,"korean","170","korean-170"
31084,30457,"korean","170","korean-170"
30457,28910,"korean","170","korean-170"
28910,28816,"korean","170","korean-170"
28816,29048,"korean","170","korean-170"
29048,29941,"korean","170","korean-170"
29941,31592,"korean","170","korean-170"
33579,32759,"korean","171","korean-171"
26207,26176,"korean","172","korean-172"
26176,26366,"korean","172","korean-172"
26366,26207,"korean","172","korean-172"
26634,27628,"korean","173","korean-173"
30438,30438,"korean","174","korean-174"
43103,43834,"korean","175","korean-175"
43834,44818,"korean","175","korean-175"
44818,44154,"korean","175","korean-175"
44154,43103,"korean","175","korean-175"
42806,42911,"korean","176","korean-176"
42911,41822,"korean","176","korean-176"
41822,41909,"korean","176","korean-176"
41909,42806,"korean","176","korean-176"
42516,42516,"korean","177","korean-177"
51849,51232,"korean","178","korean-178"
51232,50371,"korean","178","korean-178"
50371,51576,"korean","178","korean-178"
51576,52468,"korean","178","korean-178"
52468,53253,"korean","178","korean-178"
53253,52742,"korean","178","korean-178"
52742,51849,"korean","178","korean-178"
41307,39863,"korean","179","korean-179"
39863,39079,"korean","179","korean-179"
39079,38474,"korean","179","korean-179"
38474,37901,"korean","179","korean-179"
37901,37447,"korean","179","korean-179"
30772,30867,"korean","180","korean-180"
30867,29651,"korean","180","korean-180"
39953,42570,"korean","181","korean-181"
42570,42913,"korean","181","korean-181"
42913,45941,"korean","181","korean-181"
42913,41037,"korean","181","korean-181"
42570,44816,"korean","181","korean-181"
44066,44798,"korean","182","korean-182"
44798,45410,"korean","182","korean-182"
45410,44066,"korean","182","korean-182"
45336,44659,"korean","183","korean-183"
44659,43813,"korean","183","korean-183"
43813,43109,"korean","183","korean-183"
43109,42313,"korean","183","korean-183"
42313,42402,"korean","183","korean-183"
42402,42799,"korean","183","korean-183"
42799,43234,"korean","183","korean-183"
48833,47029,"korean","184","korean-184"
47029,49593,"korean","184","korean-184"
47029,46952,"korean","184","korean-184"
41075,43531,"korean","185","korean-185"
43531,44248,"korean","185","korean-185"
44248,44700,"korean","185","korean-185"
44700,45688,"korean","185","korean-185"
45688,45860,"korean","185","korean-185"
45860,46146,"korean","185","korean-185"
46146,46750,"korean","185","korean-185"
46750,47908,"korean","185","korean-185"
47908,48455,"korean","185","korean-185"
48455,50335,"korean","185","korean-185"
50335,50583,"korean","185","korean-185"
50583,49583,"korean","185","korean-185"
49583,49669,"korean","185","korean-185"
49669,47508,"korean","185","korean-185"
49669,51624,"korean","185","korean-185"
49669,49637,"korean","185","korean-185"
47431,46776,"korean","186","korean-186"
46776,46509,"korean","186","korean-186"
46509,46404,"korean","186","korean-186"
46404,46390,"korean","186","korean-186"
46390,45811,"korean","186","korean-186"
45811,45751,"korean","186","korean-186"
43409,42828,"korean","187","korean-187"
42828,46651,"korean","187","korean-187"
46651,42312,"korean","187","korean-187"
42312,39429,"korean","187","korean-187"
39429,42828,"korean","187","korean-187"
52085,51069,"korean","188","korean-188"
51069,49841,"korean","188","korean-188"
49841,49402,"korean","188","korean-188"
49402,48356,"korean","188","korean-188"
48356,47452,"korean","188","korean-188"
48356,48615,"korean","188","korean-188"
48615,51069,"korean","188","korean-188"
46880,46371,"korean","189","korean-189"
46371,45902,"korean","189","korean-189"
45902,44824,"korean","189","korean-189"
44824,45001,"korean","189","korean-189"
45001,46026,"korean","189","korean-189"
46026,46578,"korean","189","korean-189"
46578,47187,"korean","189","korean-189"
47187,47758,"korean","189","korean-189"
47758,48559,"korean","189","korean-189"
48559,48584,"korean","189","korean-189"
48584,47522,"korean","189","korean-189"
47522,46880,"korean","189","korean-189"
55282,55705,"korean","190","korean-190"
55705,54682,"korean","190","korean-190"
54682,53740,"korean","190","korean-190"
53740,55282,"korean","190","korean-190"
53740,52943,"korean","190","korean-190"
55705,57283,"korean","190","korean-190"
55282,54029,"korean","190","korean-190"
54029,55687,"korean","190","korean-190"
55687,56802,"korean","190","korean-190"
55687,56633,"korean","190","korean-190"
56633,58576,"korean","190","korean-190"
54682,54204,"korean","190","korean-190"
54204,54477,"korean","190","korean-190"
54477,56280,"korean","190","korean-190"
54204,51172,"korean","190","korean-190"
51172,53502,"korean","190","korean-190"
53502,55756,"korean","190","korean-190"
55756,56922,"korean","190","korean-190"
56922,57936,"korean","190","korean-190"
52727,51986,"korean","191","korean-191"
51986,51635,"korean","191","korean-191"
51635,51561,"korean","191","korean-191"
51561,50191,"korean","191","korean-191"
61359,60965,"korean","192","korean-192"
60965,59803,"korean","192","korean-192"
59803,59316,"korean","192","korean-192"
59316,59199,"korean","192","korean-192"
61359,59316,"korean","192","korean-192"
60965,61174,"korean","192","korean-192"
60189,59316,"korean","193","korean-193"
56480,55425,"korean","194","korean-194"
52419,54301,"korean","195","korean-195"
54301,54751,"korean","195","korean-195"
54751,54463,"korean","195","korean-195"
63125,63125,"korean","196","korean-196"
44127,44471,"korean","197","korean-197"
44471,50372,"korean","197","korean-197"
50372,50801,"korean","197","korean-197"
50801,55219,"korean","197","korean-197"
55219,55203,"korean","197","korean-197"
59819,60202,"korean","198","korean-198"
60202,61418,"korean","198","korean-198"
61418,62886,"korean","198","korean-198"
62886,64394,"korean","198","korean-198"
61394,60941,"korean","199","korean-199"
60941,60746,"korean","199","korean-199"
60746,60742,"korean","199","korean-199"
60746,60351,"korean","199","korean-199"
60351,59847,"korean","199","korean-199"
53954,53417,"korean","200","korean-200"
53417,52098,"korean","200","korean-200"
52098,51233,"korean","200","korean-200"
54872,54879,"korean","201","korean-201"
54879,55642,"korean","201","korean-201"
55642,55434,"korean","201","korean-201"
55434,57757,"korean","201","korean-201"
64241,63608,"korean","202","korean-202"
63608,63090,"korean","202","korean-202"
63090,61941,"korean","202","korean-202"
61941,60129,"korean","202","korean-202"
63355,62807,"korean","203","korean-203"
62807,62356,"korean","203","korean-203"
54951,54951,"korean","204","korean-204"
57565,57565,"korean","205","korean-205"
56975,56975,"korean","206","korean-206"
57632,58159,"korean","207","korean-207"
58948,58590,"korean","208","korean-208"
58590,57380,"korean","208","korean-208"
57380,57328,"korean","208","korean-208"
62325,61960,"korean","209","korean-209"
61960,62267,"korean","209","korean-209"
62267,62325,"korean","209","korean-209"
60172,60172,"korean","210","korean-210"
56647,56127,"korean","211","korean-211"
56127,55084,"korean","211","korean-211"
54182,53807,"korean","212","korean-212"
53807,53907,"korean","212","korean-212"
80480,81854,"korean","213","korean-213"
81854,79822,"korean","213","korean-213"
79822,78661,"korean","213","korean-213"
78661,80480,"korean","213","korean-213"
9598,115088,"korean","214","korean-214"
115088,113864,"korean","214","korean-214"
113864,112724,"korean","214","korean-214"
112724,108917,"korean","214","korean-214"
108917,105199,"korean","214","korean-214"
105199,102422,"korean","214","korean-214"
22783,29997,"korean","215","korean-215"
29997,33449,"korean","215","korean-215"
33449,28358,"korean","215","korean-215"
28358,25197,"korean","215","korean-215"
25197,23522,"korean","215","korean-215"
23522,22783,"korean","215","korean-215"
25197,23040,"korean","215","korean-215"
23040,23783,"korean","215","korean-215"
87585,85819,"korean","216","korean-216"
85819,85670,"korean","216","korean-216"
85670,87833,"korean","216","korean-216"
87833,86414,"korean","216","korean-216"
66234,64906,"korean","217","korean-217"
64906,65550,"korean","217","korean-217"
65550,66234,"korean","217","korean-217"
52353,51448,"korean","218","korean-218"
51448,50933,"korean","218","korean-218"
50933,52353,"korean","218","korean-218"
67301,65378,"korean","219","korean-219"
65378,62956,"korean","219","korean-219"
62956,59774,"korean","219","korean-219"
59774,58001,"korean","219","korean-219"
58001,53910,"korean","219","korean-219"
53910,54061,"korean","219","korean-219"
65477,65477,"korean","220","korean-220"
74605,73199,"korean","221","korean-221"
61384,61384,"korean","222","korean-222"
60998,60998,"korean","223","korean-223"
63432,63076,"korean","224","korean-224"
73555,73555,"korean","225","korean-225"
57399,57399,"korean","226","korean-226"
54539,54539,"korean","227","korean-227"
53043,53261,"korean","228","korean-228"
53261,52136,"korean","228","korean-228"
52136,51459,"korean","228","korean-228"
51459,51814,"korean","228","korean-228"
51814,52478,"korean","228","korean-228"
52478,53043,"korean","228","korean-228"
41704,45075,"korean","229","korean-229"
45075,46733,"korean","229","korean-229"
46733,48319,"korean","229","korean-229"
48319,48402,"korean","229","korean-229"
48402,46853,"korean","229","korean-229"
46853,44901,"korean","229","korean-229"
47594,46977,"korean","230","korean-230"
46977,45038,"korean","230","korean-230"
45038,44390,"korean","230","korean-230"
44390,42527,"korean","230","korean-230"
42527,42080,"korean","230","korean-230"
69713,70497,"korean","231","korean-231"
70497,69483,"korean","231","korean-231"
107119,108535,"korean","232","korean-232"
108535,106032,"korean","232","korean-232"
106032,107119,"korean","232","korean-232"
107119,109400,"korean","232","korean-232"
109400,111532,"korean","232","korean-232"
111532,114222,"korean","232","korean-232"
114222,116727,"korean","232","korean-232"
116727,108535,"korean","232","korean-232"
108535,114222,"korean","232","korean-232"
111532,108535,"korean","232","korean-232"
108535,109400,"korean","232","korean-232"
94648,92056,"korean","233","korean-233"
92056,89937,"korean","233","korean-233"
92782,92056,"korean","233","korean-233"
92056,92112,"korean","233","korean-233"
99255,99255,"korean","234","korean-234"
95081,98702,"korean","235","korean-235"
98702,97433,"korean","235","korean-235"
97433,96100,"korean","235","korean-235"
96100,94376,"korean","235","korean-235"
94376,95081,"korean","235","korean-235"
75097,72607,"korean","236","korean-236"
72607,70692,"korean","236","korean-236"
70692,69112,"korean","236","korean-236"
69112,62572,"korean","236","korean-236"
112519,5372,"korean","237","korean-237"
5372,11767,"korean","237","korean-237"
11767,85822,"korean","237","korean-237"
85822,82080,"korean","237","korean-237"
82080,77055,"korean","237","korean-237"
102208,100965,"korean","238","korean-238"
100965,102599,"korean","238","korean-238"
102599,104756,"korean","238","korean-238"
104756,105727,"korean","238","korean-238"
105727,104105,"korean","238","korean-238"
104105,104968,"korean","238","korean-238"
